upi_id,customer_id,bank_name,account_type,date_added,status
ann6152@upi,cust104893,icici,savings,14-11-2022,active
james3010@upi,cust108371,pnb,savings,25-08-2024,active
jenna5131@upi,cust106016,sbi,current,04-01-2025,active
james3496@upi,cust102399,pnb,credit_card_linked,14-07-2025,active
kendra2548@upi,cust109221,axis,credit_card_linked,13-09-2024,active
casey6576@upi,cust106516,pnb,current,29-06-2024,active
michelle4542@upi,cust105262,sbi,current,07-09-2024,suspended
john1301@upi,cust103691,sbi,current,19-05-2025,active
eric3593@upi,cust100032,sbi,credit_card_linked,21-11-2024,active
andrew6572@upi,cust103817,kotak,savings,04-06-2025,active
ronald1446@upi,cust102649,kotak,savings,23-09-2024,active
donald2931@upi,cust101779,pnb,current,18-10-2024,active
caleb2119@upi,cust105797,kotak,credit_card_linked,29-01-2023,active
patty5384@upi,cust109076,pnb,savings,12-03-2022,active
robert4655@upi,cust102317,kotak,credit_card_linked,24-01-2024,active
michael5533@upi,cust107561,kotak,current,29-04-2025,active
brian4272@upi,cust108973,hdfc,current,12-04-2024,active
mrs.2069@upi,cust106330,pnb,savings,25-06-2024,active
cindy1928@upi,cust107888,sbi,current,22-12-2024,active
jeffrey4468@upi,cust106015,icici,current,28-04-2025,active
alan4407@upi,cust107213,hdfc,credit_card_linked,23-02-2025,active
christopher2688@upi,cust104077,hdfc,credit_card_linked,04-06-2024,active
sharon6000@upi,cust102756,pnb,current,20-08-2022,active
kenneth6861@upi,cust100348,kotak,credit_card_linked,29-09-2023,active
connie9472@upi,cust106540,sbi,savings,05-04-2025,active
kelly7219@upi,cust101054,sbi,credit_card_linked,11-05-2025,active
zachary4001@upi,cust101544,kotak,savings,17-10-2024,active
victoria3722@upi,cust104568,icici,savings,19-02-2025,active
mary5432@upi,cust106536,pnb,current,05-10-2022,active
daniel3630@upi,cust107279,icici,current,07-06-2024,active
katrina4762@upi,cust104626,axis,current,16-11-2022,blocked
joseph7702@upi,cust102758,sbi,current,06-01-2023,active
stacy2417@upi,cust102576,icici,savings,12-04-2025,active
shari8852@upi,cust106778,sbi,current,10-06-2025,active
jennifer8339@upi,cust104330,hdfc,credit_card_linked,14-01-2024,active
sydney2591@upi,cust105138,axis,current,16-06-2025,active
bryan4927@upi,cust106596,axis,credit_card_linked,27-03-2025,active
angela1733@upi,cust107512,kotak,credit_card_linked,21-09-2024,active
melissa7975@upi,cust105187,axis,current,19-06-2024,active
jeremy1478@upi,cust101732,hdfc,credit_card_linked,22-09-2024,active
emma3073@upi,cust107535,hdfc,current,23-05-2021,active
denise7370@upi,cust104693,kotak,current,11-02-2023,active
john3450@upi,cust103118,hdfc,savings,04-04-2022,active
joseph5863@upi,cust101121,sbi,savings,08-03-2025,active
claudia5275@upi,cust109896,hdfc,credit_card_linked,05-08-2025,active
michael1899@upi,cust102220,axis,credit_card_linked,24-07-2025,active
edward2398@upi,cust107576,sbi,credit_card_linked,06-01-2025,active
ashley9907@upi,cust100934,icici,credit_card_linked,19-04-2024,active
grant7099@upi,cust100790,kotak,credit_card_linked,13-11-2023,active
andrew9561@upi,cust102432,sbi,credit_card_linked,13-06-2023,active
cory2156@upi,cust102874,axis,current,14-10-2024,active
charles1668@upi,cust109538,axis,current,14-01-2023,active
anthony6327@upi,cust101635,hdfc,credit_card_linked,17-02-2022,active
corey2744@upi,cust104489,kotak,savings,30-06-2025,suspended
michelle7896@upi,cust107789,pnb,savings,08-06-2025,active
mr.3010@upi,cust104892,icici,current,07-02-2023,active
mario7519@upi,cust106552,sbi,savings,15-09-2024,active
matthew8613@upi,cust102643,axis,savings,27-01-2025,active
eric8783@upi,cust103103,axis,current,26-10-2021,blocked
bryan2596@upi,cust105408,kotak,credit_card_linked,06-05-2024,active
steven9011@upi,cust106678,icici,savings,18-02-2024,active
linda3687@upi,cust106627,pnb,credit_card_linked,18-12-2024,active
jean7913@upi,cust102940,sbi,current,20-01-2022,active
andrea9551@upi,cust109222,hdfc,savings,20-04-2024,active
vanessa8019@upi,cust103471,pnb,credit_card_linked,02-10-2024,active
shannon5590@upi,cust101394,hdfc,savings,08-10-2023,active
andrew5387@upi,cust102545,icici,current,10-07-2025,active
adrian1909@upi,cust109182,hdfc,savings,17-05-2024,active
elizabeth3225@upi,cust102795,icici,savings,15-06-2025,active
tina6345@upi,cust105242,sbi,credit_card_linked,18-07-2025,active
john5634@upi,cust104527,kotak,current,04-07-2023,active
wendy2836@upi,cust109387,sbi,credit_card_linked,20-02-2024,suspended
erin5933@upi,cust100841,pnb,current,02-08-2025,active
heather9927@upi,cust104213,axis,current,06-05-2024,blocked
kevin8100@upi,cust105003,hdfc,savings,04-07-2025,active
edward3306@upi,cust108488,hdfc,credit_card_linked,08-10-2024,active
todd7474@upi,cust106459,sbi,credit_card_linked,13-07-2024,active
marcus5909@upi,cust103444,kotak,savings,13-03-2025,active
mallory8151@upi,cust102757,pnb,credit_card_linked,26-01-2023,active
kevin5097@upi,cust102856,hdfc,current,03-04-2024,active
matthew3863@upi,cust101844,kotak,current,18-02-2024,active
amanda1726@upi,cust100606,kotak,current,09-05-2022,active
alicia8759@upi,cust106048,hdfc,credit_card_linked,03-03-2024,active
stacey2972@upi,cust104177,icici,current,07-09-2023,suspended
beverly5455@upi,cust106100,hdfc,savings,03-12-2023,active
sarah6714@upi,cust100707,hdfc,current,10-06-2025,active
vicki9090@upi,cust108322,pnb,credit_card_linked,29-06-2025,active
dana1675@upi,cust108243,hdfc,savings,01-04-2025,active
jessica2390@upi,cust101470,kotak,credit_card_linked,30-08-2023,active
tonya7155@upi,cust105712,icici,current,26-10-2024,blocked
anthony6828@upi,cust101140,axis,savings,07-06-2025,active
scott3834@upi,cust105119,sbi,savings,09-12-2022,active
sarah2658@upi,cust103435,sbi,credit_card_linked,09-06-2025,blocked
joshua7514@upi,cust100114,pnb,current,24-06-2023,active
tabitha7920@upi,cust105657,icici,savings,09-06-2023,active
elizabeth6618@upi,cust108569,kotak,credit_card_linked,26-01-2024,active
robert3633@upi,cust108877,hdfc,current,23-03-2025,active
shaun5212@upi,cust102411,kotak,credit_card_linked,05-02-2023,active
gary8095@upi,cust106864,sbi,current,28-12-2023,active
andrew9238@upi,cust103799,axis,current,21-07-2025,active
todd3586@upi,cust102954,axis,credit_card_linked,12-06-2025,active
mark2969@upi,cust106817,axis,credit_card_linked,15-01-2023,active
kevin5212@upi,cust104309,axis,credit_card_linked,11-11-2023,active
ryan5166@upi,cust100834,axis,savings,16-02-2024,active
elizabeth8487@upi,cust101574,pnb,savings,19-10-2024,active
robin4826@upi,cust105958,hdfc,savings,07-06-2025,suspended
jimmy2261@upi,cust103541,icici,credit_card_linked,02-01-2023,active
rachael9625@upi,cust105786,kotak,current,04-08-2025,active
jennifer9284@upi,cust101688,sbi,credit_card_linked,07-10-2021,active
michael5046@upi,cust102924,icici,credit_card_linked,20-06-2023,active
cathy5878@upi,cust101787,icici,current,24-09-2024,blocked
valerie6158@upi,cust108567,axis,savings,14-04-2021,active
michelle5712@upi,cust103457,pnb,current,08-02-2024,active
hailey8683@upi,cust101528,sbi,credit_card_linked,15-04-2025,active
christopher5205@upi,cust101277,hdfc,savings,19-06-2025,active
donna6780@upi,cust106664,sbi,savings,30-09-2023,active
andrew8528@upi,cust100394,pnb,current,29-05-2025,active
jennifer1083@upi,cust105000,hdfc,savings,26-12-2022,active
jacob6222@upi,cust107722,axis,credit_card_linked,24-10-2024,active
jenna9227@upi,cust104359,sbi,current,20-07-2025,active
catherine1797@upi,cust106914,pnb,savings,31-01-2025,active
michael5768@upi,cust100727,sbi,savings,09-09-2023,active
jeffrey6481@upi,cust101797,hdfc,savings,29-01-2023,active
dwayne1968@upi,cust105585,hdfc,current,27-06-2024,active
jasmine6459@upi,cust103488,icici,credit_card_linked,05-04-2025,active
elizabeth6120@upi,cust103833,icici,current,21-02-2025,active
charles7298@upi,cust108080,axis,savings,31-01-2022,active
tyler5493@upi,cust106123,sbi,credit_card_linked,02-11-2024,active
michael1377@upi,cust106779,hdfc,credit_card_linked,30-06-2025,blocked
danielle3391@upi,cust102551,pnb,credit_card_linked,01-08-2025,active
kerry9805@upi,cust105287,kotak,savings,08-09-2023,active
jamie3792@upi,cust104098,hdfc,current,30-07-2021,active
lisa3696@upi,cust103033,axis,savings,03-07-2025,suspended
sandra9329@upi,cust108910,sbi,current,22-09-2023,active
joshua1929@upi,cust105680,sbi,credit_card_linked,06-06-2025,active
tommy8256@upi,cust106600,sbi,credit_card_linked,26-04-2024,active
andrea2497@upi,cust103112,pnb,current,01-06-2023,active
stacy2051@upi,cust108393,hdfc,savings,04-07-2024,active
aaron3303@upi,cust101661,hdfc,savings,28-05-2025,active
deborah8033@upi,cust109428,pnb,savings,10-10-2022,active
courtney4938@upi,cust108020,pnb,credit_card_linked,19-05-2025,active
sara4419@upi,cust104383,sbi,current,20-08-2024,active
nicole8841@upi,cust102177,pnb,savings,30-04-2024,active
sara8649@upi,cust106418,kotak,savings,31-08-2024,active
dustin9365@upi,cust106690,axis,current,02-10-2024,active
meghan6098@upi,cust105698,axis,current,24-01-2023,active
shaun4777@upi,cust102411,hdfc,savings,26-03-2022,active
christopher4799@upi,cust107446,kotak,current,29-10-2024,active
jackie6358@upi,cust102583,axis,current,23-04-2025,active
mark4182@upi,cust103960,icici,savings,05-11-2023,active
erin8116@upi,cust105342,sbi,credit_card_linked,09-08-2024,active
robin3069@upi,cust104692,kotak,credit_card_linked,16-06-2022,active
lindsay3734@upi,cust101569,sbi,current,09-06-2025,active
sarah1741@upi,cust106028,kotak,credit_card_linked,27-02-2024,active
caroline4307@upi,cust108082,axis,savings,18-12-2021,active
heather6953@upi,cust102266,hdfc,credit_card_linked,15-09-2024,active
nicholas3480@upi,cust105887,kotak,credit_card_linked,28-04-2025,active
sara9058@upi,cust103244,axis,credit_card_linked,27-02-2025,active
donald4491@upi,cust109644,pnb,credit_card_linked,10-05-2024,active
kyle1287@upi,cust108297,pnb,savings,31-10-2024,active
ruben6258@upi,cust101030,pnb,credit_card_linked,07-12-2024,active
nicholas8773@upi,cust108847,sbi,current,27-07-2025,blocked
charles4638@upi,cust103869,pnb,current,24-06-2023,active
andrea9784@upi,cust107560,sbi,credit_card_linked,25-05-2025,suspended
deborah9116@upi,cust106314,sbi,savings,25-03-2024,active
christy6531@upi,cust104882,axis,savings,29-05-2023,blocked
andre5741@upi,cust104234,axis,current,16-01-2022,active
joseph2273@upi,cust106046,icici,current,23-08-2022,active
jason9709@upi,cust107524,kotak,current,04-10-2023,active
robert4679@upi,cust103568,hdfc,savings,29-07-2025,active
douglas4864@upi,cust100019,axis,current,10-07-2022,active
adam5035@upi,cust104908,icici,credit_card_linked,29-07-2025,active
james4885@upi,cust106081,kotak,credit_card_linked,12-02-2025,active
elizabeth4496@upi,cust109566,hdfc,current,24-04-2025,active
christian8730@upi,cust107870,axis,current,23-12-2022,active
michael8627@upi,cust107972,kotak,savings,30-06-2025,suspended
mr.1070@upi,cust106091,sbi,current,24-04-2024,active
angela8883@upi,cust102355,pnb,credit_card_linked,02-07-2025,active
christine8540@upi,cust104341,sbi,current,11-04-2024,active
trevor3369@upi,cust108126,pnb,savings,21-07-2022,active
brandon7844@upi,cust100985,hdfc,current,31-12-2024,active
daniel3284@upi,cust102804,axis,current,11-09-2022,active
angela5533@upi,cust100843,axis,savings,30-12-2024,active
shelly1236@upi,cust109448,sbi,current,09-03-2024,active
chad4171@upi,cust102494,pnb,current,13-07-2023,active
david8085@upi,cust106419,sbi,savings,12-01-2025,active
randy4220@upi,cust103911,axis,current,24-03-2025,active
elaine6054@upi,cust101847,pnb,credit_card_linked,25-04-2024,suspended
logan5956@upi,cust108312,icici,credit_card_linked,23-06-2024,active
manuel7299@upi,cust100700,pnb,current,03-08-2025,active
ryan8834@upi,cust107054,icici,current,28-07-2025,active
travis6424@upi,cust101141,sbi,current,22-05-2023,active
manuel8876@upi,cust108311,hdfc,credit_card_linked,12-03-2025,active
joshua7429@upi,cust103706,sbi,savings,29-06-2025,active
andrea6609@upi,cust100354,axis,savings,23-05-2024,active
ann9316@upi,cust108481,sbi,current,25-05-2021,active
theresa7688@upi,cust104016,kotak,credit_card_linked,07-11-2024,active
david3815@upi,cust103242,icici,savings,24-06-2025,active
erin7674@upi,cust107555,pnb,savings,10-04-2025,active
kathy9092@upi,cust107652,sbi,current,04-03-2025,active
tracy4699@upi,cust107193,axis,credit_card_linked,04-02-2022,active
javier8971@upi,cust108671,icici,credit_card_linked,07-02-2025,suspended
heather2258@upi,cust102581,pnb,current,01-03-2023,active
elizabeth1343@upi,cust104272,icici,savings,08-07-2025,active
jennifer4771@upi,cust100656,sbi,current,20-10-2024,active
amber9918@upi,cust103282,kotak,savings,10-09-2021,blocked
kathleen3283@upi,cust102695,icici,credit_card_linked,01-04-2024,active
john9503@upi,cust104857,icici,savings,02-06-2022,active
lindsay3461@upi,cust100999,pnb,savings,28-01-2025,active
james8342@upi,cust101934,hdfc,credit_card_linked,31-07-2024,active
donna6862@upi,cust100178,axis,savings,06-01-2023,active
joseph6433@upi,cust107105,hdfc,current,05-11-2024,active
diana9116@upi,cust102918,sbi,credit_card_linked,03-12-2024,active
heidi9045@upi,cust105868,icici,credit_card_linked,19-05-2025,active
paul7551@upi,cust104029,kotak,savings,02-09-2024,active
christopher7084@upi,cust102803,pnb,current,01-07-2024,blocked
howard6526@upi,cust104481,hdfc,savings,01-08-2025,active
kevin9172@upi,cust103021,kotak,savings,20-06-2024,active
katie8331@upi,cust106435,sbi,current,10-02-2025,active
scott8750@upi,cust106782,kotak,current,02-12-2023,active
angel1465@upi,cust101702,icici,credit_card_linked,12-05-2022,active
donald2048@upi,cust100485,icici,credit_card_linked,29-10-2022,active
joseph9835@upi,cust107105,pnb,savings,08-11-2024,active
robert5059@upi,cust103050,kotak,current,01-05-2025,active
michael8257@upi,cust100796,hdfc,credit_card_linked,20-04-2024,active
joshua3646@upi,cust101570,sbi,current,11-12-2024,active
matthew6434@upi,cust100343,hdfc,savings,28-11-2024,active
brian5223@upi,cust107095,sbi,credit_card_linked,27-12-2024,active
jeremy9809@upi,cust106095,pnb,savings,05-02-2021,active
katherine8276@upi,cust108268,sbi,savings,29-06-2024,active
holly7116@upi,cust106583,pnb,savings,12-09-2022,active
stephen5710@upi,cust100271,icici,credit_card_linked,08-06-2025,active
brian8524@upi,cust107095,icici,credit_card_linked,29-03-2025,active
teresa8781@upi,cust102679,kotak,current,02-07-2025,active
kristin8638@upi,cust103698,sbi,current,18-06-2025,active
michelle9808@upi,cust102639,pnb,credit_card_linked,20-07-2025,blocked
eric2029@upi,cust106545,sbi,savings,12-09-2023,active
marc5541@upi,cust101509,kotak,current,07-01-2025,active
theresa5490@upi,cust100239,pnb,current,20-07-2025,active
susan8086@upi,cust107314,hdfc,current,14-02-2024,suspended
patrick5427@upi,cust108443,axis,credit_card_linked,15-12-2024,blocked
michael2689@upi,cust104934,sbi,credit_card_linked,24-05-2023,active
michelle9347@upi,cust100759,pnb,credit_card_linked,12-02-2023,active
rhonda9231@upi,cust105706,pnb,savings,13-04-2025,active
brenda4390@upi,cust103352,icici,credit_card_linked,13-07-2024,active
jimmy9086@upi,cust103541,kotak,savings,05-03-2024,suspended
ian3815@upi,cust102587,kotak,credit_card_linked,24-01-2024,active
jacob9281@upi,cust106391,sbi,savings,16-06-2025,active
heather8994@upi,cust105636,sbi,savings,11-06-2025,blocked
jose1719@upi,cust103356,kotak,current,19-10-2023,active
elizabeth5729@upi,cust102600,hdfc,savings,05-08-2025,active
lisa9637@upi,cust105347,pnb,current,05-08-2025,active
sergio1700@upi,cust103061,axis,current,16-06-2025,active
shelly3381@upi,cust107608,pnb,credit_card_linked,28-08-2024,active
jose1250@upi,cust108132,hdfc,savings,28-09-2022,active
andrew2912@upi,cust108461,sbi,current,28-03-2025,suspended
amanda6137@upi,cust109091,kotak,savings,13-04-2025,active
tina8627@upi,cust106278,sbi,current,25-05-2023,active
alexander6330@upi,cust105218,kotak,savings,19-02-2022,active
austin1803@upi,cust101871,pnb,current,12-07-2025,active
diana6648@upi,cust103744,hdfc,current,19-09-2024,active
kristen2262@upi,cust105466,kotak,savings,11-02-2024,active
jaclyn3699@upi,cust101995,kotak,savings,25-11-2023,active
deborah4456@upi,cust109994,axis,current,21-04-2023,active
richard8079@upi,cust101745,sbi,savings,18-05-2025,active
laura1020@upi,cust104451,sbi,savings,29-07-2025,active
rachel4398@upi,cust101996,hdfc,current,17-05-2023,active
danny4917@upi,cust101091,pnb,credit_card_linked,25-04-2022,active
karen6748@upi,cust105438,axis,credit_card_linked,25-05-2025,active
lindsey9387@upi,cust108313,axis,credit_card_linked,26-01-2025,suspended
laurie8791@upi,cust103076,axis,credit_card_linked,22-11-2023,suspended
emily7099@upi,cust109937,axis,savings,27-08-2024,active
brian1259@upi,cust101866,hdfc,current,06-09-2023,active
sara6589@upi,cust103523,kotak,savings,12-01-2025,active
megan5974@upi,cust102396,icici,credit_card_linked,03-01-2024,active
jose1922@upi,cust101882,axis,current,04-06-2023,active
brittany3927@upi,cust105933,sbi,current,29-06-2021,active
claudia8200@upi,cust100809,kotak,credit_card_linked,16-10-2022,active
heidi4257@upi,cust102599,axis,credit_card_linked,26-02-2025,active
